,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
2175006,7633615,DE,,,AA-IVA,AA-IVA,DAIMLER D,,204X,,,MERCEDES-BENZ,GLC 300 MATIC,M1,M1,1,1815.0,,,181.0,,,,petrol,M,1991.0,180.0,,,,,,,P,2019,,,
2175111,7633721,DE,,,AA-IVA,AA-IVA,DAIMLER D,,204,,,MERCEDES-BENZ,C 300 4MATIC CA,M1,M1,1,1820.0,,,163.0,,,,petrol,M,1991.0,190.0,,,,,,,P,2019,,,
2175313,7633926,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ECLS,,,MERCEDES-BENZ,CLS 300,M1,M1,1,1821.0,,162.0,,,,,petrol,M,1991.0,190.0,,,,,,,P,2019,,,
2175354,7633967,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ECLS,,,MERCEDES-BENZ,CLS 350 4MATIC,M1,M1,1,1820.0,,,206.0,,,,petrol,M,1991.0,220.0,,,,,,,P,2019,,,
2177067,7635689,DE,,,AA-IVA,AA-IVA,DAIMLER D,,204X,,,MERCEDES-BENZ,SL 550,M1,M1,1,1815.0,,,214.0,,,,petrol,M,4663.0,250.0,,,,,,,P,2019,,,
2177783,7636415,DE,,,AA-IVA,AA-IVA,DAIMLER D,,204,,,MERCEDES-BENZ,C 300 C,M1,M1,1,1820.0,,,190.0,,,,petrol,M,1991.0,190.0,,,,,,,P,2019,,,
2178923,7700070,DE,,,AA-IVA,AA-IVA,AUDI,,F5,,,AUDI,AUDI A5 SPORTBACK,M1,M1,1,1870.0,,210.0,,,,,diesel,M,2967.0,255.0,,,,,,,P,2019,,,
2179848,7701005,DE,,,AA-IVA,AA-IVA,AUDI SPORT,,B9,,,,AUDI RS4 AVANT,M1,M1,1,1870.0,,249.0,,,,,petrol,M,2867.0,331.0,,,,,,,P,2019,,,
2180962,7702120,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,MERCEDES-BENZ,E1*2007/46*1909*05,F2B,O01CT1,HZAZ150A,MERCEDES-BENZ,B 200 D 4MATIC,M1,M1,1,1615.0,1650.0,115.0,134.0,2729.0,1569.0,1574.0,diesel,M,1950.0,110.0,,e1 2,1.6,,,,P,2019,,,
2180963,7702121,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1829*07,F2A,X253T1,LZAZ151A,MERCEDES-BENZ,AMG A 45,M1,M1,1,1620.0,1745.0,192.0,195.0,2729.0,1597.0,1558.0,petrol,M,1991.0,285.0,,,,,,,P,2019,,,
2181083,7702241,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*1912*03,F2CLA,3354T1,LZAA150A,MERCEDES-BENZ,AMG CLA 45 S,M1,M1,1,1660.0,1789.0,189.0,192.0,2729.0,1616.0,1597.0,petrol,M,1991.0,310.0,,,,,,,P,2019,,,
2181089,7702247,DE,,,AA-IVA,AA-IVA,DAIMLER D,,F2CLA,,,MERCEDES-BENZ,AMG CLA45 S 4MATIC,M1,M1,1,1675.0,1765.0,,197.0,2729.0,1616.0,1597.0,petrol,M,1991.0,310.0,,,,,,,P,2019,,,
2181137,7702295,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,MERCEDES-BENZ,E1*2007/46*1909*05,F2B,O08QT2,HZAA050A,MERCEDES-BENZ,B 250 E,M1,M1,1,1725.0,1909.0,33.0,28.0,2729.0,1569.0,1574.0,petrol/electric,P,1332.0,118.0,,,,,,,P,2019,,,
2181142,7702300,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,F2B,,,MERCEDES-BENZ,AMG GLA 45 S 4MATIC,M1,M1,1,1735.0,1840.0,225.0,246.0,2729.0,1613.0,1592.0,petrol,M,1991.0,310.0,,,,,,,P,2019,,,
2181816,7702979,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,MERCEDES-BENZ,E1*2007/46*1829*09,F2A,X21CT1,HZAZ153A,MERCEDES-BENZ,A 200 D 4MATIC,M1,M1,1,1555.0,1758.0,128.0,146.0,2729.0,1601.0,1562.0,diesel,M,1950.0,110.0,,e1 2,1.6,,,,P,2019,,,
2181903,7703066,DE,,,AA-IVA,AA-IVA,DAIMLER D,,F2CLA,,,MERCEDES-BENZ,CLA 35 4MATIC,M1,M1,1,1590.0,1685.0,205.0,219.0,2729.0,1610.0,1608.0,petrol,M,1991.0,225.0,,,,,,,P,2019,,,
2183244,7704409,DE,,,AA-IVA,AA-IVA,DAIMLER D,,F2A,,,MERCEDES-BENZ,AMG A35 4MATIC,M1,M1,1,1570.0,1680.0,171.0,194.0,2729.0,1597.0,1558.0,petrol,M,1991.0,225.0,,,,,,,P,2019,,,
2184024,7705190,DE,,,AA-IVA,AA-IVA,PSA AUTOMOBILES,,R83,,,PEUGEOT,508 HYBRID,M1,M1,1,1871.0,,160.0,,,,,petrol,M,1588.0,165.0,,,,,,,P,2019,,,
2184436,7705603,DE,,,ASTON MARTIN,ASTON MARTIN LAGONDA LTD,ASTON MARTIN GB,E11*KS07/46*0202*09,VH1(SAS),SA65,L4ZAEG,ASTON MARTIN,VANQUISH S,M1,M1,1,1814.0,,302.0,,2740.0,1590.0,1590.0,petrol,M,5935.0,444.0,,,,,,,P,2019,,,
2184933,7706100,DE,,,AA-IVA,AA-IVA,AUDI SPORT,,B9,,,AUDI,AUDI SPORT RS4 AVANT,M1,M1,1,1870.0,,249.0,,,,,petrol,M,2867.0,331.0,,,,,,,P,2019,,,
2186778,7707947,DE,,,ASTON MARTIN,ASTON MARTIN LAGONDA LTD,ASTON MARTIN GB,E11*KS07/46*0203*08,VH1(SBS),SB65,L4ZAEG,ASTON MARTIN,VANQUISH S VOLANTE,M1,M1,1,1924.0,,302.0,,2740.0,1590.0,1590.0,petrol,M,5935.0,444.0,,,,,,,P,2019,,,
2186779,7707948,DE,,,ASTON MARTIN,ASTON MARTIN LAGONDA LTD,ASTON MARTIN GB,E11*KS07/46*0203*07,VH1(SBS),SY91,L4ZAEG,ASTON MARTIN,VANQUISH ZAGATO VOLANTE,M1,M1,1,1924.0,,302.0,,2740.0,1590.0,1590.0,petrol,M,5935.0,444.0,,,,,,,P,2019,,,
2187896,7709069,DE,,TOYOTA-MAZDA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,TOYOTA EUROPE B,E11*2007/46*2883*02,XC1(EU M),ASC10(C),ASC10L-RCZLZW(5C),LEXUS,LEXUS RC300,M1,M1,1,1755.0,,168.0,,2730.0,1580.0,1575.0,petrol,M,1998.0,180.0,,,,,,,P,2019,,,
2189983,7711160,DE,,TOYOTA-MAZDA,MAZDA,MAZDA MOTOR CORPORATION,MAZDA J,E11*2001/116*0308*06,ER,H9A,6EU,MAZDA,MAZDA CX-7,M1,M1,1,1940.0,,199.0,,2750.0,1615.0,1610.0,diesel,M,2184.0,127.0,,,,,,,P,2019,,,
2189984,7711161,DE,,,AA-IVA,AA-IVA,,,SPEEDBACKGT,,,DAVID BROWN,SPEEDBACK GT,M1,M1,1,2065.0,,292.0,312.0,2752.0,1560.0,1608.0,petrol,M,5000.0,375.0,,,,,,,P,2019,,,
2190669,7711847,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ECLS,,,MERCEDES-BENZ,CLS 450,M1,M1,1,1875.0,,,204.0,,,,petrol,M,2999.0,270.0,,,,,,,P,2019,,,
2194285,7690473,DE,,,AA-IVA,AA-IVA,GREAT WALL RC,,FE6A,,,GREAT WALL MOTOR COMPANY,WEY VV5,M1,M1,1,1859.0,,187.0,,,,,petrol,M,1967.0,140.0,,,,,,,P,2019,,,
2199664,7695890,DE,,,AA-IVA,AA-IVA,DAIMLER D,,204AMG,,,MERCEDES-BENZ,AMG C 43 4M CA,M1,M1,1,1870.0,,,194.0,,,,petrol,M,2996.0,270.0,,,,,,,P,2019,,,
2201588,7697845,DE,,,AA-IVA,AA-IVA,DAIMLER D,,F2A,,,MERCEDES-BENZ,AMG A 35 4MATIC,M1,M1,1,1555.0,1650.0,,171.0,2729.0,1573.0,1570.0,petrol,M,1991.0,225.0,,,,,,,P,2019,,,
2201668,7697926,DE,,,AA-IVA,AA-IVA,GENERAL MOT-GMCUSA,,ACADIA,,,GMC,GMC ACADIA,M1,M1,1,1870.0,,275.0,,,,,petrol,M,3654.0,227.0,,,,,,,P,2019,,,
2201779,7698037,DE,,,AA-IVA,AA-IVA,SSANGYONG ROK,,E100,,,,EV,M1,M1,1,1870.0,,0.0,0.0,,,,electric,E,,140.0,,,,,,,P,2019,,,
2202479,7698743,DE,,,AA-IVA,AA-IVA,VOLVO S,,U,,,VOLVO,XC60 T6 AWD,M1G,M1G,1,1868.0,,277.0,,,,,petrol,M,1969.0,235.0,,,,,,,P,2019,,,
2203570,7699848,DE,,,AA-IVA,AA-IVA,DAIMLER D,,231AMG,,,MERCEDES-BENZ,SL 63 AMG,M1,M1,1,1865.0,,,231.0,,,,petrol,M,3982.0,395.0,,,,,,,P,2019,,,
2207306,7666136,DE,,,AA-IVA,AA-IVA,FORD USA,,MUSTANGBULLITT,,,FORD,MUSTANG BULLITT,M1,M1,1,1838.0,,341.0,,,,,petrol,M,5038.0,353.0,,,,,,,P,2019,,,
2211918,7670751,DE,,,AA-IVA,AA-IVA,,,,,,VOLKSWAGEN VW,PHIDEON,M1,M1,1,1845.0,,238.0,,,,,petrol,M,1984.0,165.0,,,,,,,P,2019,,,
2220547,4233660,DE,,,AA-IVA,AA-IVA,,,,,GRN285L-GKAGKA,TOYOTA,4RUNNER,M1,M1,1,2050.0,,,,,,,petrol,M,3956.0,201.0,,,,,,,P,2019,,,
2220658,4233771,DE,,,AA-IVA,AA-IVA,PEUGEOT F,,K0-KS18L,,,PEUGEOT,PEUGEOT TRAVELLER,M1,M1,1,2050.0,,139.0,,,,,diesel,M,1998.0,110.0,,,,,,,P,2019,,,
2221568,4234681,DE,,,AA-IVA,AA-IVA,CHRYSLER USA,,,,,DODGE,JOURNEY CROSSROAD,M1,M1,1,2050.0,,,,,,,petrol,M,3604.0,211.0,,,,,,,P,2019,,,
2222124,4235237,DE,,VW GROUP PC,AUDI SPORT,AUDI SPORT GMBH,AUDI SPORT,E1*2001/116*0447*14,B8,A2DECAQ1,QA8QA8D5021RS21E197CPAEM1,AUDI,RS4 AVANT,M1,M1,1,1830.0,1997.0,208.0,219.0,2832.0,1603.0,1597.0,petrol,M,2894.0,331.0,,,,,,,P,2019,,,
2222267,4235381,DE,,VW GROUP PC,AUDI SPORT,AUDI SPORT GMBH,AUDI SPORT,E1*2001/116*0447*14,B8,S2DECAQ1,QA8QA8D5021RS11E207CPAEM1,AUDI,RS5 SPORTBACK,M1,M1,1,1795.0,1928.0,207.0,215.0,2832.0,1603.0,1597.0,petrol,M,2894.0,331.0,,,,,,,P,2019,,,
2222915,4236031,DE,,,AA-IVA,AA-IVA,AUDI,,F8,,,AUDI,A8 50TDI,M1,M1,1,2050.0,,152.0,,,,,diesel,M,2967.0,210.0,,,,,,,P,2019,,,
2227173,4240293,DE,,,AA-IVA,AA-IVA,AUDI,,4L,,,AUDI,Q7 45 20 TFSI,M1,M1,1,2050.0,,169.0,,,,,petrol,M,1984.0,185.0,,,,,,,P,2019,,,
2228923,4250395,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ES,,,MERCEDES-BENZ,AMG E 63 4MATIC,M1,M1,1,2060.0,,,243.0,,,,petrol,M,3982.0,420.0,,,,,,,P,2019,,,
2231356,4252913,DE,,,AA-IVA,AA-IVA,FCA USA,,WRANGLER,,,JEEP,WRANGLER RUBICON,M1G,M1G,1,2065.0,,289.0,,,,,petrol,M,3604.0,209.0,,,,,,,P,2019,,,
2234413,4256076,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R1ES,,,MERCEDES-BENZ,AMG E63 S STATIONWAGON,M1,M1,1,2070.0,,,214.0,,,,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
2237296,4192346,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0473*24,8R,XCVUBQ1,QA8QA8BK001P8R147MMEM1NK1,AUDI,SQ5 TDI,M1,M1,1,2075.0,,174.0,,2818.0,1622.0,1621.0,diesel,M,2967.0,240.0,,,,,,,P,2019,,,
2237440,4192491,DE,,,AA-IVA,AA-IVA,DAIMLER D,,204X/AMG,,,MERCEDES-BENZ,AMG GLC 63 S 4 MATIC,M1,M1,1,2020.0,,244.0,,,,,petrol,M,3982.0,375.0,,,,,,,P,2019,,,
2237844,4192895,DE,,,AA-IVA,AA-IVA,FCA USA,,,,,CHRYSLER,PACIFICA S,M1,M1,1,2020.0,,,286.0,,,,petrol,M,3605.0,214.0,,,,,,,P,2019,,,
2238917,4193968,DE,,,AA-IVA,AA-IVA,DAIMLER D,,221,,,MERCEDES-BENZ,S350D,M1,M1,1,2020.0,,182.0,228.0,,,,diesel,M,2925.0,210.0,,,,,,,P,2019,,,
2239653,4194704,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,CR,,,,TOUAREG R4 TFSI,M1G,M1G,1,2020.0,,169.0,,,,,petrol,M,1984.0,185.0,,,,,,,P,2019,,,
2239873,4194924,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0430*54,B8,L2CWGDQ1,QA8QA8D5007P8W17S57MMEM1,AUDI,S4 LIMOUSINE,M1,M1,1,1705.0,,174.0,,2828.0,1561.0,1554.0,petrol,M,2995.0,260.0,,,,,,,P,2019,,,
2239883,4194934,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2001/116*0430*54,B8,A2CWGDQ1,QA8QA8D5007P8W17S57MMEM1,AUDI,S4 AVANT,M1,M1,1,1750.0,,179.0,,2828.0,1561.0,1554.0,petrol,M,2995.0,260.0,,,,,,,P,2019,,,
2241728,4196784,DE,,,AA-IVA,AA-IVA,AUDI,,F8,,,AUDI,A8 L 30T,M1,M1,1,2020.0,,177.0,,,,,petrol,M,2995.0,210.0,,,,,,,P,2019,,,
2245048,4258457,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ES,,,MERCEDES-BENZ,E 63 AMG S 4MATIC T,M1,M1,1,2070.0,,,214.0,,,,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
2245869,4259290,DE,,,AA-IVA,AA-IVA,DAIMLER D,,207/207,,,MERCEDES-BENZ,E 350 CABRIOLET,M1,M1,1,2070.0,,214.0,,,,,petrol,M,3498.0,450.0,,,,,,,P,2019,,,
2246091,4259514,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ES,,,MERCEDES-BENZ,AMG E 63 S 4MATIC T,M1,M1,1,2070.0,,,214.0,,,,petrol,M,2635.0,450.0,,,,,,,P,2019,,,
2246147,4259570,DE,,,AA-IVA,AA-IVA,DAIMLER D,,221,,,MERCEDES-BENZ,AMG S 63 L 4MATIC,M1,M1,1,2070.0,,,203.0,,,,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
2246438,4259864,DE,,,AA-IVA,AA-IVA,DAIMLER D,,221,,,MERCEDES-BENZ,S 63 AMG 4MATIC,M1,M1,1,2070.0,,,203.0,,,,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
2249276,4262726,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R1ES,,,MERCEDES-BENZ,AMG E 63 S STATIONWAGON,M1,M1,1,2070.0,,,214.0,,,,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
2249677,4263127,DE,,,AA-IVA,AA-IVA,,,HARRIER,,,TATA,TATA,M1,M1,1,2075.0,,234.0,,,,,diesel,M,1956.0,103.0,,,,,,,P,2019,,,
2253294,4400110,DE,,,AA-IVA,AA-IVA,AUDI,,4L,,,AUDI,Q8 QUATTRO I-HEV,M1G,M1G,1,2180.0,,196.0,,,,,petrol,M,2995.0,250.0,,,,,,,P,2019,,,
2253675,4400491,DE,,,MORGAN,MORGAN TECHNOLOGIES LTD,MORGAN GB,E11*KS07/46*0216*02,1600,V2,B1,MORGAN,4/4,M1,M1,1,1100.0,,143.0,,2490.0,1350.0,1450.0,petrol,M,1595.0,82.0,,,,,,,P,2019,,,
2253972,4400788,DE,,,AA-IVA,AA-IVA,,,MINIALL4RACING,,,X-RAID,MINI ALL 4 RACING,M1,M1,1,2175.0,,,,,,,diesel,M,2993.0,220.0,,,,,,,P,2019,,,
2255756,4402572,DE,,,AA-IVA,AA-IVA,DAIMLER D,,166,,,MERCEDES-BENZ,AMG GLE 43GLE 450 4MATIC,M1G,M1G,1,2180.0,,205.0,,,,,petrol,M,2996.0,287.0,,,,,,,P,2019,,,
2258153,4404969,DE,,,AA-IVA,AA-IVA,,,SIENNA,,,,SIENNA,M1,M1,1,2195.0,,305.0,,,,,petrol,M,3456.0,198.0,,,,,,,P,2019,,,
2259037,4405854,DE,,,AA-IVA,AA-IVA,DAIMLER D,,221AMG,,,MERCDES-AMG,S 65 AMG,M1,M1,1,2185.0,,,279.0,,,,petrol,M,5980.0,463.0,,,,,,,P,2019,,,
2259148,4405965,DE,,,AA-IVA,AA-IVA,DAIMLER D,,221AMG,,,MERCEDES-AMG,S 65 AMG C,M1,M1,1,2185.0,,,279.0,,,,petrol,M,5980.0,463.0,,,,,,,P,2019,,,
2259237,4406054,DE,,,AA-IVA,AA-IVA,DAIMLER D,,166,,,MERCEDES-BENZ,GLE 320 4MATIC,M1G,M1G,1,2185.0,,206.0,,,,,petrol,M,2996.0,200.0,,,,,,,P,2019,,,
2259551,4406368,DE,,,AA-IVA,AA-IVA,DAIMLER D,,221,,,MERCEDES-BENZ,AMG S 63 4MATIC C,M1,M1,1,2185.0,,,284.0,,,,petrol,M,3982.0,450.0,,,,,,,P,2019,,,
2260172,4406989,DE,,,NISSAN,NISSAN INTERNATIONAL SA,NISSAN CH,E1*2001/116*0479*15,S51,D,D03,INFINITI,INFINITI QX70,M1,M1,1,2032.0,,293.0,,2885.0,1635.0,1640.0,petrol,M,3696.0,235.0,,,,,,,P,2019,,,
2261497,4408314,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,7HC,,,VOLKSWAGEN VW,MULTIVAN 4MOTION,M1,M1,1,2184.0,,219.0,,,,,diesel,M,1968.0,132.0,,,,,,,P,2019,,,
2262282,4409099,DE,,,AA-IVA,AA-IVA,MERCEDES-BENZ,,R2S,,,MERCEDES-BENZ,S 450 L,M1,M1,1,2210.0,,,251.0,,,,petrol,M,2499.0,270.0,,,,,,,P,2019,,,
2263581,4410398,DE,,,AA-IVA,AA-IVA,PORSCHE,,9YA,,,PORSCHE,CAYENNE DIESEL COUPE,M1G,M1G,1,2125.0,2589.0,192.0,250.0,2895.0,1674.0,1653.0,diesel,M,2967.0,193.0,,,,,,,P,2019,,,
2263586,4410403,DE,,VW GROUP PC,PORSCHE,DR ING HCF PORSCHE AG,PORSCHE,E13*2007/46*1085*17,92A,EG22,11,PORSCHE,CAYENNE DIESEL,M1G,M1G,1,2185.0,,237.0,,2895.0,1677.0,1716.0,diesel,M,2967.0,176.0,,,,,,,P,2019,,,
2263791,4410608,DE,,,AA-IVA,AA-IVA,VOLKSWAGEN-VW,,E2,,,VOLKSWAGEN VW,A-SUVE,M1,M1,1,2200.0,,0.0,0.0,,,,electric,E,,150.0,,,,,,,P,2019,,,
2264641,4411458,DE,,,AA-IVA,AA-IVA,DAIMLER D,,463A,,,MERCEDES-BENZ,AMG G 63 S,M1G,M1G,1,2560.0,2710.0,310.0,355.0,2890.0,1657.0,1658.0,petrol,M,3982.0,430.0,,,,,,,P,2019,,,
2267995,4414815,DE,,,AA-IVA,AA-IVA,PORSCHE,,9YA,,,PORSCHE,CAYENNE TURBO S,M1G,M1G,1,2600.0,2853.0,,260.0,2895.0,1687.0,1670.0,petrol/electric,P,3996.0,404.0,,,,,,,P,2019,,,
2272352,4510854,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,MERCEDES-BENZ,E1*2001/116*0501*44,212,U088T1,CZAC050A,MERCEDES-BENZ,AMG E 63,M1,M1,1,1980.0,2117.0,245.0,272.0,2939.0,1649.0,1601.0,petrol,M,3982.0,420.0,,,,,,,P,2019,,,
2274832,4513350,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R2S,,,MERCEDES-BENZ,S 650 4MATIC MAYBACH,M1,M1,1,2385.0,,,335.0,,,,petrol,M,5980.0,450.0,,,,,,,P,2019,,,
2276494,4515016,DE,,,AA-IVA,AA-IVA,MITSUBISHI J,,V80,,,MITSUBISHI,MITSUBISHI PAJERO/MONTERO,M1G,M1G,1,2385.0,,245.0,,,,,diesel,M,3200.0,140.0,,,,,,,P,2019,,,
2278618,4483810,DE,,,AA-IVA,AA-IVA,DAIMLER D,E1*2007/46*1885*05,H1GLE,B323T1,CZAAC59F,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,M1,M1,1,2295.0,2456.0,208.0,232.0,2935.0,1685.0,1732.0,diesel,M,2925.0,243.0,,e1 2,1.4,,,,P,2019,,,
2279801,4484995,DE,,FORD-WERKE GMBH,FORD WERKE GMBH,FORD-WERKE GMBH,FORD D,E13*KS07/46*1618*01,SORTIMOFO001,E2BSF,J5MPQR,SORTIMO SPEEDWAVE,EUROLINE,M1,M1,1,2423.0,,159.0,,2933.0,1756.0,1756.0,diesel,M,1995.0,96.0,,,,,,,P,2019,,,
2280970,4486164,DE,,BMW GROUP,BMW GMBH,BMW M GMBH,BMW M,E1*2007/46*0172*10,M7X,KT61,6A0500V0,BMW,X5 M,M1,M1,1,2350.0,,258.0,,2933.0,1666.0,1667.0,petrol,M,4395.0,423.0,,,,,,,P,2019,,,
2284747,4489953,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R2S,,,MERCEDES-BENZ,S 400 E,M1,M1,1,2335.0,,,206.0,,,,petrol/electric,P,1999.0,200.0,,,,,,,P,2019,,,
2285164,4490374,DE,,,AA-IVA,AA-IVA,DAIMLER D,,R2S,,,MERCEDES-BENZ,S 580 4MATIC MAYBACH,M1,M1,1,2330.0,,,251.0,,,,petrol,M,4000.0,360.0,,,,,,,P,2019,,,
2287581,4417797,DE,,,AA-IVA,AA-IVA,PORSCHE,,Y1A,,,PORSCHE,TAYCAN CROSSTURISMO,M1,M1,1,2405.0,2553.0,0.0,0.0,2900.0,1710.0,1694.0,electric,E,,130.0,270.0,,,,,,P,2019,,,
2288065,4418281,DE,,,AA-IVA,AA-IVA,,,GGN155L-SDTHKV,,,TOYOTA,FORTUNER,M1G,M1G,1,2215.0,,,293.0,,,,petrol,M,3956.0,175.0,,,,,,,P,2019,,,
2288154,4418371,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0826*12,166AMG,A27UP1,RZAAR50C,MERCEDES-AMG,AMG GLE 63,M1,M1,1,2345.0,,276.0,,2915.0,1706.0,1725.0,petrol,M,5461.0,410.0,,,,,,,P,2019,,,
2288554,4418778,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0598*22,166,A204P1,CZCAA503,MERCEDES-BENZ,GLE 250 D 4MATIC,M1G,M1G,1,2170.0,,149.0,,2915.0,1662.0,1663.0,diesel,M,2143.0,150.0,,,,,,,P,2019,,,
2289423,4419649,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0598*22,166,A25EP1,CZCAA502,MERCEDES-BENZ,GLE 400 4MATIC,M1G,M1G,1,2150.0,,197.0,,2915.0,1662.0,1663.0,petrol,M,2996.0,245.0,,,,,,,P,2019,,,
2290118,4420344,DE,,,AA-IVA,AA-IVA,FORD USA,,EXPLORER,,USA,FORD,EXPLORER ECOBOOST,M1,M1,1,2220.0,,304.0,,,,,petrol,M,2261.0,209.0,,,,,,,P,2019,,,
2290903,4421130,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0598*23,166,A27VP1,CZCAA534,MERCEDES-BENZ,GLE 500 4MATIC,M1G,M1G,1,2245.0,,249.0,,2915.0,1650.0,1663.0,petrol,M,4663.0,335.0,,,,,,,P,2019,,,
2291173,4421402,DE,,,GENERAL MOTORS HOLDINGS,GENERAL MOTORS HOLDINGS LLC,GENERAL MOTORS USA,E13*2007/46*1422*07,A1LL,ABBA,AEECCBBBA,CADILLAC,CTS-V,M1,M1,1,1925.0,,298.0,,2910.0,1576.0,1553.0,petrol,M,6162.0,477.0,,,,,,,P,2019,,,
2291301,4421530,DE,,VW GROUP PC,AUDI AG,AUDI AG,AUDI,E1*2007/46*0436*32,4G,HCRTDQ1,QD7QD7B5027P4G07S57MMEM2,AUDI,A6 ALLROAD QUATTRO,M1,M1,1,1970.0,,153.0,,2914.0,1630.0,1597.0,diesel,M,2967.0,200.0,,,,,,,P,2019,,,
2291703,4421938,DE,,DAIMLER AG,DAIMLER AG,DAIMLER AG,DAIMLER D,E1*2007/46*0598*21,166,A25JP1,NZCAC534,MERCEDES-BENZ,GLE 500 E 4MATIC,M1,M1,1,2465.0,,84.0,,2915.0,1662.0,1663.0,petrol/electric,P,2996.0,245.0,,,,,,,P,2019,,,
2291717,4421952,DE,,VW GROUP PC,AUDI SPORT,AUDI SPORT GMBH,AUDI SPORT,E1*2007/46*0544*12,4G,ACWUCQ1,QA8QA8BK005P4G23S57MMEM2FS,AUDI,RS6 AVANT PERFORMANCE,M1,M1,1,2025.0,,223.0,,2917.0,1654.0,1655.0,petrol,M,3993.0,445.0,,,,,,,P,2019,,,
2292828,4423080,DE,,,AA-IVA,AA-IVA,FCA USA,,GRANDCARAVAN,,,DODGE,DODGE GRAND CARAVAN,M1,M1,1,2224.0,,251.0,,,,,petrol,M,3605.0,211.0,,,,,,,P,2019,,,
2294900,4441841,DE,,,AA-IVA,AA-IVA,,,CA1,,,VOLKSWAGEN VW,VOLKSWAGEN ATLAS,M1,M1,1,2245.0,,306.0,,,,,petrol,M,3597.0,206.0,,,,,,,P,2019,,,
2297703,4444672,DE,,,AA-IVA,AA-IVA,FCA USA,,JL,,,JEEP,RUBICON UNLIMITED,M1G,M1G,1,2246.0,,307.0,,,,,petrol,M,3604.0,209.0,,,,,,,P,2019,,,
2300067,4447045,DE,,,AA-IVA,AA-IVA,,,FIESTA,,USA,FORD,FIESTA ST,M1,M1,1,1342.0,,195.0,,,,,petrol,M,1596.0,147.0,,,,,,,P,2019,,,
2305973,4494628,DE,,,AA-IVA,AA-IVA,FCA USA,,PACIFICA,,,CHRYSLER,PACIFICA HYBRID LIMITED,M1,M1,1,2360.0,,66.0,66.0,,,,diesel/electric,P,3605.0,194.0,,,,,,,P,2019,,,
2307182,4495842,DE,,,AA-IVA,AA-IVA,DAIMLER D,,H1GLE,,,MERCEDES-BENZ,GLE 580 4MATIC,M1G,M1G,1,2345.0,,,277.0,,,,petrol,M,3982.0,360.0,,,,,,,P,2019,,,
2307476,4496136,DE,,,AA-IVA,AA-IVA,AUDI,,4L/4M,,,AUDI,SQ7,M1G,M1G,1,2345.0,,198.0,,,,,diesel,M,3956.0,320.0,,,,,,,P,2019,,,
2307878,4496539,DE,,,AA-IVA,AA-IVA,AUDI,,4L/4M,,,AUDI,SQ7 QUATTRO,M1G,M1G,1,2345.0,,198.0,,,,,diesel,M,3956.0,320.0,,,,,,,P,2019,,,
2309732,4498397,DE,,,AA-IVA,AA-IVA,AUDI,,FW,,,AUDI,AUDI E-TRON GT,M1,M1,1,2338.0,,0.0,0.0,,,,electric,E,,434.0,,,,,,,P,2019,,,
