,ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
885292,51789238,DE,IP-0000348-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1677*09,F2GT,6X11,IAW700L0,BMW,218D XDRIVE GRAN TOURER,M1,M1,1,1740.0,1862.0,,149.0,2780.0,1557.0,1558.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-01-14,,
885590,51789536,DE,IP-0000341-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1677*09,F2GT,6X31,IAW500M0,BMW,220D GRAN TOURER,M1,M1,1,1635.0,1777.0,,143.0,2780.0,1557.0,1558.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-04-14,5.5,
885778,51789724,DE,IP-0000363-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1677*09,F2GT,6X51,IAW700M0,BMW,220D XDRIVE GRAN TOURER,M1,M1,1,1745.0,1887.0,,152.0,2780.0,1557.0,1558.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-05-19,,
886819,51790765,DE,IP-0000546-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*11,F1X,71AA,IAW500BT,BMW,X1 SDRIVE 20I,M1,M1,1,1570.0,1664.0,,149.0,2670.0,1561.0,1562.0,PETROL,M,1998.0,131.0,,E24 29,,1.3,,,P,2021,2021-01-15,,
897314,51851261,DE,IP-0000376-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1949*04,G4Z,HF31,IAW200M0,BMW,Z4 SDRIVE30I,M1,M1,1,1505.0,1606.0,,164.0,2470.0,1609.0,1616.0,PETROL,M,1998.0,190.0,,E24 3  28,,1.0,,,P,2021,2021-06-28,,
899255,51853202,DE,,,AA-IVA,AA-IVA,,,PC386-KS7DM,,,PEUGEOT,TRAVELLER,M1,M1,1,1748.0,,,196.0,,,,DIESEL,M,1997.0,106.0,,,,,,,P,2021,2021-05-27,,
899366,51853313,DE,IP-EHZ____AMN8724B-VF3-0,,AA-IVA,AA-IVA,,E2*2007/46*0532*15,V,E,EHZ7-N2N20N,PEUGEOT,EXPERT TRAVELLER,M1,M1,1,1842.0,2188.0,,186.0,3275.0,1618.0,1630.0,DIESEL,M,1997.0,130.0,,,,,,,P,2021,2021-07-07,7.1,
899561,51853508,DE,IP-0000198-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JA91,DAW5070M,BMW,530E IPERFORMANCE,M1,M1,1,1845.0,2025.0,38.0,39.0,2975.0,1604.0,1631.0,PETROL/ELECTRIC,P,1998.0,135.0,168.0,,,,,,P,2021,2021-01-19,,
899584,51853531,DE,IP-0000284-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JC91,DAW5070M,BMW,530D,M1,M1,1,1735.0,1925.0,,160.0,2975.0,1605.0,1630.0,DIESEL,M,2993.0,195.0,,,,,,,P,2021,2021-03-02,,
899593,51853540,DE,IP-0000263-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JD11,DAW5070M,BMW,530D XDRIVE,M1,M1,1,1795.0,1995.0,,176.0,2975.0,1605.0,1630.0,DIESEL,M,2993.0,195.0,,,,,,,P,2021,2021-02-25,,
899605,51853552,DE,IP-0000270-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JD51,DAW5080M,BMW,540D XDRIVE,M1,M1,1,1830.0,2021.0,,180.0,2975.0,1599.0,1624.0,DIESEL,M,2993.0,235.0,,,,,,,P,2021,2021-04-14,6.9,
899607,51853554,DE,IP-0000218-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JD71,DAW500L0,BMW,M550D XDRIVE,M1,M1,1,1945.0,2136.0,,192.0,2975.0,1596.0,1600.0,DIESEL,M,2993.0,294.0,,,,,,,P,2021,2021-06-28,,
899612,51853559,DE,IP-0010254-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*08,G5L,JF31,DAW500N0,BMW,520D,M1,M1,1,1670.0,1843.0,,153.0,2975.0,1605.0,1630.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-02-12,,
899700,51853647,DE,IP-4HB____ML6_8221-VF3-0,,AA-IVA,AA-IVA,,E3*2001/116*0233*17,Y,BBNPB,NS9,PEUGEOT,BOXER,M1,M1,1,2480.0,2706.0,,257.0,3450.0,1790.0,1810.0,DIESEL,M,2179.0,103.0,,,,,,,P,2021,2021-06-30,,
899922,51853869,DE,IP-4HCML68225-VF3-0,,AA-IVA,AA-IVA,,,A,AYDCNFC,AYDCNFC,PEUGEOT,TOURNEO,M1,M1,1,3005.0,3108.0,,271.0,4035.0,1810.0,1790.0,DIESEL,M,2179.0,121.0,,,,,,,P,2021,2021-12-13,,
900033,51853980,DE,,,AA-IVA,AA-IVA,,,4581-N206,,,CITROEN,C3 AIRCROSS,M1,M1,1,1335.0,,,131.0,,,,DIESEL,M,1499.0,81.0,,,,,,,P,2021,2021-03-02,,
900418,51854365,DE,IP-0000222-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JR31,DAW500L0,BMW,530I,M1,M1,1,1615.0,1759.0,,156.0,2975.0,1605.0,1630.0,PETROL,M,1998.0,185.0,,,,,,,P,2021,2021-02-02,,
900420,51854367,DE,IP-0000220-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JR71,DAW500L0,BMW,530I XDRIVE,M1,M1,1,1680.0,1809.0,,166.0,2975.0,1605.0,1630.0,PETROL,M,1998.0,185.0,,,,,,,P,2021,2021-01-05,,
900426,51854373,DE,IP-0000183-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JS11,DAW50000,BMW,540I,M1,M1,1,1705.0,1861.0,,175.0,2975.0,1605.0,1630.0,PETROL,M,2998.0,250.0,,,,,,,P,2021,2021-02-12,,
900430,51854377,DE,IP-0000191-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1688*10,G5L,JS71,DAW500L0,BMW,M550I XDRIVE,M1,M1,1,1945.0,2110.0,,242.0,2975.0,1597.0,1600.0,PETROL,M,4395.0,390.0,,,,,,,P,2021,2021-09-23,,
901033,51854980,DE,IP-YHZ____ATN83142-VF7-0,,AA-IVA,AA-IVA,,E2*2007/46*0356*24,3,AYHZ,R/4S,CITROEN,C4 SPACETOURER,M1,M1,1,1505.0,1679.0,,136.0,2840.0,1587.0,1590.0,DIESEL,M,1499.0,96.0,,,,,,,P,2021,2021-07-08,5.2,
901477,51855424,DE,,,AA-IVA,AA-IVA,,,P,S,S,CITROEN,C1,M1,M1,1,915.0,,,110.0,2340.0,1430.0,1420.0,PETROL,M,998.0,53.0,,,,,,,P,2021,2021-12-15,,
901588,51855535,DE,IP-HMR____MA5_1315-VF7-0,,AA-IVA,AA-IVA,,E2*2007/46*0003*62,S,XHMR,V/AAFS,CITROEN,C3,M1,M1,1,1055.0,1224.0,,131.0,2539.0,1480.0,1483.0,PETROL,M,1199.0,61.0,,,,,,,P,2021,2021-07-14,,
901922,51855869,DE,IP-YHV____ML6_7120-VF7-0,,AA-IVA,AA-IVA,,E2*2007/46*0530*14,V,A,YHVK-N2200L,CITROEN,JUMPY SPACETOURER,M1,M1,1,1735.0,1992.0,,164.0,3275.0,1618.0,1630.0,DIESEL,M,1499.0,88.0,,,,,,,P,2021,2021-04-21,6.3,
902033,51855980,DE,IP-YHV-ML67127-VF7-0,,AA-IVA,AA-IVA,,,H-LINE-TYPV1,VRBMA7,VRBMA7,VANSTER,VANSTER,M1,M1,1,1921.0,2282.0,,181.0,3275.0,1630.0,1618.0,DIESEL,M,1499.0,88.0,,,,,,,P,2021,2021-11-30,,
902366,51856313,DE,IP-YHV____ML6_7127-VF7-0,,AA-IVA,AA-IVA,,E2*2007/46*0530*15,V,A,YHVM-N2N10L,CITROEN,SPACETOURER,M1,M1,1,1734.0,1987.0,,165.0,3275.0,1618.0,1630.0,DIESEL,M,1499.0,88.0,,E2 29,,0.7,,,P,2021,2021-11-30,6.3,
904144,51858092,DE,IP-4HB____ML6_8224-VF7-0,,AA-IVA,AA-IVA,,E3*2007/46*0046*17,Y,CBNFB,HBC1,CITROEN,JUMPER,N1,M1,1,2030.0,2442.0,,247.0,3450.0,1790.0,1810.0,DIESEL,M,2179.0,103.0,,,,,,,P,2021,2021-06-18,9.4,
904588,51858536,DE,IP-4HCML68228-VF7-0,,AA-IVA,AA-IVA,,,PLA9,3C4MS,T371CC30,PLA,T37,M1,M1,1,3158.0,3209.0,,270.0,4035.0,1810.0,1980.0,DIESEL,M,2179.0,121.0,,,,,,,P,2021,2021-01-28,,
904928,51858876,DE,IP-0010401-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1791*07,G6GT,JW01,DAW50000,BMW,640D XDRIVE,M1,M1,1,2010.0,2214.0,,198.0,3070.0,1615.0,1647.0,DIESEL,M,2993.0,235.0,,,,,,,P,2021,2021-03-26,,
904934,51858882,DE,IP-0010395-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1791*07,G6GT,JW61,DAW50000,BMW,630D,M1,M1,1,1900.0,2055.0,,176.0,3070.0,1615.0,1649.0,DIESEL,M,2993.0,195.0,,,,,,,P,2021,2021-03-16,,
904978,51858926,DE,IP-0000399-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1791*09,G6GT,JY41,IAA50000,BMW,630D XDRIVE,M1,M1,1,2065.0,2301.0,,174.0,3070.0,1615.0,1647.0,DIESEL,H,2993.0,210.0,,,,,,,P,2021,2021-03-12,6.6,
905286,51859234,DE,IP-0000423-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1791*10,G6GT,JY81,IAA50000,BMW,620D,M1,M1,1,1910.0,2104.0,,150.0,3070.0,1615.0,1647.0,DIESEL,H,1995.0,140.0,,,,,,,P,2021,2021-09-20,5.7,
905306,51859254,DE,,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,,BMW,390L(J),,BMW,325I,M1,M1,1,1610.0,,,,,,,PETROL,M,2996.0,160.0,,,,,,,P,2021,2021-03-16,,
910139,51864087,DE,,,AA-IVA,AA-IVA,,,ED34-I0953,,,DS AUTOMOBILES,DS3 CROSSBACK E-TENSE,M1,M1,1,1625.0,,0.0,0.0,,,,ELECTRIC,E,,57.0,,,,,,,P,2021,2021-07-22,,
910250,51864198,DE,,,AA-IVA,AA-IVA,,,R82-2M4WZ,,,PEUGEOT,508,M1,M1,1,1764.0,,,94.0,,,,PETROL/ELECTRIC,P,1598.0,147.0,,,,,,,P,2021,2021-10-14,,
910695,51864643,DE,,,AA-IVA,AA-IVA,,,PC3910-XM1U9,,,PEUGEOT,308 SW,M1,M1,1,1563.0,,,124.0,,,,DIESEL,M,1499.0,96.0,,,,,,,P,2021,2021-01-19,,
913028,51866976,DE,,,AA-IVA,AA-IVA,,,FF4HEF,E2A000,E2A000,PEUGEOT,LANDTREK,M1,M1,1,2120.0,,,,,,,DIESEL,M,2188.0,130.0,,,,,,,P,2021,2021-09-21,,
913191,51867139,DE,IP-0000295-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2020*02,G6X,TC61,IAA509BD,BMW,X6 XDRIVE 40D,M1G,M1G,1,2290.0,2513.0,,196.0,2975.0,1678.0,1698.0,DIESEL,H,2993.0,250.0,,,,,,,P,2021,2021-02-04,,
913804,51867752,DE,IP-YHY____MB6_1125-VR3-0,,AA-IVA,AA-IVA,,E2*2007/46*0639*11,U,B,YHYJ-J2B200,PEUGEOT,208,M1,M1,1,1165.0,1282.0,,108.0,2540.0,1500.0,1500.0,DIESEL,M,1499.0,75.0,,,,,,,P,2021,2021-01-08,,
914028,51867976,DE,IP-ZKX____REDU5760-VR3-0,,AA-IVA,AA-IVA,,E2*2007/46*0639*11,U,K,ZKXZ-R0A000,PEUGEOT,2008,M1,M1,1,1623.0,1729.0,0.0,0.0,2605.0,1550.0,1550.0,ELECTRIC,E,,57.0,177.0,,,,,,P,2021,2021-02-08,,
914044,51867992,DE,IP-0000295-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1918*08,G5X,TH41,IAA509BD,BMW,X5 XDRIVE 40D,M1G,M1G,1,2275.0,2532.0,,201.0,2975.0,1678.0,1698.0,DIESEL,H,2993.0,250.0,,,,,,,P,2021,2021-03-04,,
914917,51868865,DE,,,AA-IVA,AA-IVA,,,MUSTANG,SHELBYGT500,,FORD,SHELBY GT 500,M1,M1,1,1800.0,,,,,,,PETROL,M,5162.0,567.0,,,,,,,P,2021,2021-02-09,,
915765,51869713,DE,IP-0010187-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1797*05,G3X,TR55,DAW500B0,BMW,X3 XDRIVE 20I,M1G,M1G,1,1790.0,1945.0,,213.0,2864.0,1620.0,1636.0,PETROL,M,1998.0,135.0,,,,,,,P,2021,2021-04-20,,
918472,51872420,DE,IP-13-JN1-2017-0018,,AA-IVA,AA-IVA,,E5*2007/46*1028*00,ME0M,B,B03,NISSAN,NISSAN E-NV200,M1,M1,1,1667.0,1877.0,0.0,0.0,2725.0,1530.0,1530.0,ELECTRIC,E,,80.0,259.0,,,,,,P,2021,2021-04-08,,
919471,51873419,DE,,,AA-IVA,AA-IVA,,,5FP,,,SEAT,ATECA,M1,M1,1,1408.0,,,189.0,,,,PETROL,M,1498.0,110.0,,,,,,,P,2021,2021-10-01,,
921706,51875654,DE,IP-0000228-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1797*07,G3X,TX75,DAW500L0,BMW,X3 XDRIVE30D,M1G,M1G,1,1940.0,2080.0,,183.0,2864.0,1620.0,1636.0,DIESEL,M,2993.0,195.0,,,,,,,P,2021,2021-01-07,,
921733,51875681,DE,IP-0000170-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1797*07,G3X,TX95,DAW500MA,BMW,X3 M40D,M1G,M1G,1,1970.0,2151.0,,197.0,2864.0,1594.0,1615.0,DIESEL,M,2993.0,240.0,,,,,,,P,2021,2021-04-16,,
922581,51876529,DE,IP-MQB37ZZ_A2_0069-VSS-1,,AA-IVA,AA-IVA,,E9*2007/46*0094*37,5F,FDHFAX0V,FD7GFD7CW0054BFVLO51CA,SEAT,LEON SPORTOURER ST,M1,M1,1,1374.0,1550.0,,116.0,2620.0,1504.0,1533.0,NG,M,1498.0,96.0,,,,,,,P,2021,2021-02-15,,
923026,51876974,DE,IP-MQB37SZ_A2_0171-VSS-1,,AA-IVA,AA-IVA,,E9*2007/46*6394*23,5FP,XDNUEX1,AD7RAD7GC0064BFML1C19AB,SEAT,CUPRA ATECA,M1,M1,1,1626.0,1756.0,,198.0,2628.0,1549.0,1575.0,PETROL,M,1984.0,221.0,,,,,,,P,2021,2021-03-04,,
924581,51878529,DE,IP-MQB37SZ_A0_0558-VSS-1,,AA-IVA,AA-IVA,,E9*2007/46*6394*28,5FP,CXDNFCX1,AD7RAD7GC0064BIML1C19AB,CUPRA,CUPRA ATECA,M1,M1,1,1617.0,1765.0,,203.0,2628.0,1549.0,1575.0,PETROL,M,1984.0,221.0,,E9 28,,0.9,,,P,2021,2021-06-28,9.0,
924692,51878640,DE,IP-PQMIXZZ_A0_0330-WVW-1,,AA-IVA,AA-IVA,,E1*2007/46*0402*24,7N,DJKAX0AF,FD6FD62E0274BFN7SE1CA,SEAT,ALHAMBRA,M1,M1,1,1765.0,1999.0,,196.0,2920.0,1559.0,1605.0,PETROL,M,1395.0,110.0,,,,,,,P,2021,2021-02-10,,
925360,51879308,DE,,,AA-IVA,AA-IVA,,,,,,CUPRA,BORN,M1,M1,1,1876.0,,0.0,0.0,,,,ELECTRIC,E,,70.0,,,,,,,P,2021,2021-08-23,,
930957,51884905,DE,IP-0000178-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1881*04,G4X,VJ91,DAW500BA,BMW,X4 XDRIVE 20D,M1G,M1G,1,1845.0,2026.0,,167.0,2864.0,1620.0,1666.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-02-10,,
935006,51888955,DE,IP-0000357-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*09,F2X,YK51,IHW500M0,BMW,X2 SDRIVE 18D,M1,M1,1,1580.0,1697.0,,135.0,2670.0,1562.0,1563.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-04-16,,
935107,51889056,DE,IP-0000358-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*08,F2X,YK51,IAW500M0,BMW,X2 SDRIVE18D,M1,M1,1,1615.0,1739.0,,145.0,2670.0,1563.0,1562.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-01-26,,
936218,51890167,DE,IP-0000351-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*09,F2X,YK71,IAW500M0,BMW,X2 XDRIVE18D,M1,M1,1,1680.0,1803.0,,149.0,2670.0,1563.0,1562.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-06-09,,
936550,51890499,DE,IP-0000338-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*10,F2X,YK91,IAW500M0,BMW,X2 SDRIVE 20D,M1,M1,1,1615.0,1748.0,,142.0,2670.0,1562.0,1563.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-04-07,5.4,
936794,51890743,DE,IP-0000340-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*09,F2X,YL11,IAW500M0,BMW,X2 XDRIVE 20D,M1,M1,1,1680.0,1808.0,,148.0,2670.0,1562.0,1563.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-11-03,5.7,
936893,51890842,DE,IP-0000340-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1824*09,F2X,YL11,IAW500M0,BMW,X2 XDRIVE20D,M1,M1,1,1680.0,1802.0,,152.0,2670.0,1563.0,1562.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-04-14,,
938136,51892085,DE,IP-AHX____ML6_7220-VF3-0,,AA-IVA,AA-IVA,,E2*2007/46*0532*10,V,E,AHXK-N2200L,OPEL,ZAFIRA LIFE,M1,M1,1,1801.0,2032.0,,186.0,3275.0,1630.0,1618.0,DIESEL,M,1997.0,110.0,,,,,,,P,2021,2021-08-03,,
938247,51892196,DE,IP-EHT____ML6_7221-VF3-0,,AA-IVA,AA-IVA,,E2*2007/46*0532*15,V,E,EHTM-P2S20N,OPEL,VIVARO ZAFIRA LIFE,M1,M1,1,1838.0,2156.0,,186.0,3275.0,1618.0,1630.0,DIESEL,M,1997.0,106.0,,,,,,,P,2021,2021-04-19,7.1,
941234,51895183,DE,IP-0010221-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1287*06,BMWI-2,2Z41,DAW400T0,BMW I,I8,M1,M1,1,1610.0,1694.0,42.0,49.0,2800.0,1644.0,1721.0,PETROL/ELECTRIC,P,1499.0,170.0,139.0,,,,,,P,2021,2021-07-08,,
941274,51895223,DE,IP-0000776-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2018/858*00122*01,G4C,31AW,0AW50700,BMW,I4 M50,M1,M1,1,2290.0,2415.0,0.0,0.0,2856.0,1589.0,1606.0,ELECTRIC,E,,125.0,204.0,,,,,,P,2021,2021-12-09,,
941383,51895332,DE,IP-0000741-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2130*02,G3XE,41DU,0AW5000S,BMW,IX3,M1,M1,1,2255.0,2384.0,0.0,0.0,2864.0,1600.0,1616.0,ELECTRIC,E,,80.0,189.0,,,,,,P,2021,2021-12-02,,
941575,51895524,DE,IP-0000739-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2018/858*00122*01,G4C,71AW,0AW50000,BMW,I4 EDRIVE 40,M1,M1,1,2125.0,2246.0,0.0,0.0,2856.0,1601.0,1630.0,ELECTRIC,E,,105.0,166.0,,,,,,P,2021,2021-11-12,,
944797,51898746,DE,IP-0010414-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1213*10,BMWI-1,8P21,0AW40000,BMW,I3,M1,M1,1,1345.0,1446.0,0.0,0.0,2570.0,1571.0,1576.0,ELECTRIC,E,,75.0,154.0,,,,,,P,2021,2021-03-31,,305.0
944802,51898751,DE,IP-0010414-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1213*11,BMWI-1,8P21,0AW40000,BMW I,I3,M1,M1,1,1345.0,1439.0,0.0,0.0,2570.0,1571.0,1576.0,ELECTRIC,E,,75.0,131.0,,,,,,P,2021,2021-07-09,,359.0
945912,51899861,DE,,,AA-IVA,AA-IVA,,,3910-I160,,,OPEL,ASTRA SPORTS TOURER,M1,M1,1,1715.0,,,159.0,,,,PETROL/ELECTRIC,P,1598.0,132.0,,,,,,,P,2021,2021-11-18,,
946064,51700013,DE,,,AA-IVA,AA-IVA,,,C51E,B,,,X55,M1,M1,1,1505.0,,,,,,,PETROL,M,1499.0,100.0,,,,,,,P,2021,2021-03-09,,
946142,51700091,DE,IP-MLB53AZ_B0_0648-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2001/116*0350*47,4L,XDCBEQ1,QA8QA8D7004RT81B204BIBEM9S5FLB3,AUDI,Q7 60 TFSI E,M1G,M1G,1,2460.0,2658.0,,61.0,2999.0,1640.0,1643.0,PETROL/ELECTRIC,P,2995.0,250.0,238.0,,,,,,P,2021,2021-06-17,,59.0
946176,51700125,DE,,,AA-IVA,AA-IVA,,,C51E,B,,BAIC,X55,M1,M1,1,1505.0,,,206.0,,,,PETROL,M,1499.0,100.0,,,,,,,P,2021,2021-07-01,,
946398,51700347,DE,,,AA-IVA,AA-IVA,,,C33D,B,,BAIC,X25,M1,M1,1,1228.0,,,,,,,PETROL,M,1499.0,82.0,,,,,,,P,2021,2021-06-01,,
947036,51700985,DE,IP-0010160-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*0277*21,1C,2J91,DAW400L0,BMW,218D,M1,M1,1,1515.0,1640.0,,148.0,2690.0,1521.0,1556.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-01-12,,
947175,51701124,DE,IP-AS23P_2020_01-LSJ-1,,AA-IVA,AA-IVA,,E5*2018/858*00003*00,AS23P-L,3PAB1OH,SA5LIH,"MG, ROEWE",MG RX6 PLUG-IN HYBRID,M1,M1,1,1850.0,1923.0,41.0,43.0,2722.0,1574.0,1593.0,PETROL/ELECTRIC,P,1490.0,119.0,240.0,,,,,,P,2021,2021-06-24,,52.0
947177,51701126,DE,,,AA-IVA,AA-IVA,,,JLJP74,,,JEEP,WRANGLER UNLIMITED MILITEM,M1G,M1G,1,2100.0,,,,,,,PETROL,M,3604.0,209.0,,,,,,,P,2021,2021-01-12,,
947289,51701238,DE,,,AA-IVA,AA-IVA,,,EP22,,,"MG, ROEWE",MG 5 EV,M1,M1,1,1550.0,,0.0,0.0,,,,ELECTRIC,E,,73.0,,,,,,,P,2021,2021-12-16,,
947955,51701904,DE,,,AA-IVA,AA-IVA,,,FY,,,AUDI,AUDI Q5 E-TRON,M1,M1,1,2210.0,,0.0,0.0,,,,ELECTRIC,E,,225.0,,,,,,,P,2021,2021-11-29,,
948622,51702571,DE,,,AA-IVA,AA-IVA,,,,,,"VOLKSWAGEN, VW",ID.6,M1,M1,1,2373.0,,0.0,0.0,,,,ELECTRIC,E,,225.0,,,,,,,P,2021,2021-04-19,,
949288,51703237,DE,,,AA-IVA,AA-IVA,,,GF,,,AUDI,AUDI Q6 CHINA,M1,M1,1,2125.0,,,,,,,PETROL,M,1984.0,195.0,,,,,,,P,2021,2021-10-11,,
949563,51703512,DE,IP-0000252-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*0277*22,1C,2N71,DAW400M0,BMW,220D,M1,M1,1,1690.0,1808.0,,164.0,2690.0,1521.0,1556.0,DIESEL,M,1995.0,140.0,,,,,,,P,2021,2021-02-05,,
950308,51704257,DE,IP-0000539-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1675*11,F2AT,2X91,IHW500LT,BMW,216I ACTIVE TOURER,M1,M1,1,1440.0,1539.0,,140.0,2670.0,1561.0,1562.0,PETROL,M,1499.0,80.0,,E24  28 29,,2.2,,,P,2021,2021-04-22,6.1,
950484,51704433,DE,IP-0000148-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*10,F1X,31AA,DHW500B0,BMW,X1 SDRIVE 18I,M1,M1,1,1475.0,1566.0,,150.0,2670.0,1561.0,1562.0,PETROL,M,1499.0,103.0,,,,,,,P,2021,2021-04-22,,
954843,51708792,DE,,,AA-IVA,AA-IVA,,,,,,SKODA,KODIAQ GT,M1,M1,1,1737.0,,,,,,,PETROL,M,1984.0,137.0,,,,,,,P,2021,2021-09-16,,
955101,51709050,DE,IP-0000034-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*11,F1X,31AC,IAW500L0,BMW,X1 SDRIVE 16D,M1,M1,1,1575.0,1678.0,,135.0,2670.0,1561.0,1562.0,DIESEL,M,1496.0,85.0,,E24  28 29,,1.9,,,P,2021,2021-03-18,5.2,
955103,51709052,DE,IP-0000351-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*10,F1X,31AD,IAW500L0,BMW,X1 XDRIVE 18D,M1,M1,1,1685.0,1777.0,,148.0,2670.0,1561.0,1562.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-10-14,5.6,
955107,51709056,DE,IP-0000351-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*10,F1X,31AD,IAW500L0,BMW,X1 XDRIVE18D,M1,M1,1,1685.0,1799.0,,149.0,2670.0,1561.0,1562.0,DIESEL,M,1995.0,110.0,,,,,,,P,2021,2021-03-25,,
955177,51709126,DE,,,AA-IVA,AA-IVA,,,,,,"VOLKSWAGEN, VW",TIGUAN X,M1,M1,1,1687.0,,,,,,,PETROL,M,1984.0,137.0,,,,,,,P,2021,2021-09-16,,
956730,51710679,DE,,,AA-IVA,AA-IVA,,,,,,"VOLKSWAGEN, VW",LAMANDO,M1,M1,1,1438.0,,,,,,,PETROL,M,1498.0,118.0,,,,,,,P,2021,2021-01-18,,
